# Wlen(nm) Transmission Continuum
2.016146786249538309e+03 6.363769351102427363e-01 5.637565488649715073e-01
2.016153069578523855e+03 6.297327130853230814e-01 5.637920858620665276e-01
2.016159352777936647e+03 6.200216702158120041e-01 5.638278547960706710e-01
2.016165635847760996e+03 6.063763180633588989e-01 5.638638560175535108e-01
2.016171918787983486e+03 5.877262035193260292e-01 5.639000898770480941e-01
2.016178201598587975e+03 5.629233435739342539e-01 5.639365567250298472e-01
2.016184484279561275e+03 5.304551285510288317e-01 5.639732569119376704e-01
2.016190766830887696e+03 4.883851062473211213e-01 5.640101907881530652e-01
2.016197112959255719e+03 4.359647194630194011e-01 5.640477368079348519e-01
2.016203409406452693e+03 3.752179339755918885e-01 5.640852260459787715e-01
2.016209691517088004e+03 3.127624454036594392e-01 5.641228657026868820e-01
2.016215973498015046e+03 2.601275471734116329e-01 5.641607404503411471e-01
2.016222255349218131e+03 2.280785046777147052e-01 5.641988506390779312e-01
2.016228537070683842e+03 2.218410090098972276e-01 5.642371966189970722e-01
2.016234818662396492e+03 2.414202575099957948e-01 5.642757787401405656e-01
2.016241100124340392e+03 2.814345705582314561e-01 5.643145973525031112e-01
2.016247420445887883e+03 3.309317331349708735e-01 5.643538959733183091e-01
2.016253740107902331e+03 3.790200019229661987e-01 5.643934314271996655e-01
2.016260021128764492e+03 4.198451044204878357e-01 5.644329642277099435e-01
2.016266302019797422e+03 4.515349354368155543e-01 5.644727349194612609e-01
2.016272582780985431e+03 4.744340104923656098e-01 5.645127438521999608e-01
2.016278863412314422e+03 4.897346934211464498e-01 5.645529913756368590e-01
2.016285143913767797e+03 4.982877725260220214e-01 5.645934778394237075e-01
2.016291424285334642e+03 5.014204786295085592e-01 5.646342035931942727e-01
2.016297715334374971e+03 5.016987711795407590e-01 5.646752396894304526e-01
2.016304061674671857e+03 5.014655067963769142e-01 5.647168813175919011e-01
2.016310341604763835e+03 5.020845847134640660e-01 5.647583296570263256e-01
2.016316621404904708e+03 5.041951011556125017e-01 5.648000186848166626e-01
2.016322901075080154e+03 5.072392640583279766e-01 5.648419487503335557e-01
2.016329180615274481e+03 5.091062910176152867e-01 5.648841202028919151e-01
2.016335460025473367e+03 5.078069579610106077e-01 5.649265333917650178e-01
2.016341739305662713e+03 5.025226569825125278e-01 5.649691886661822871e-01
2.016348018455827741e+03 4.932922435838869024e-01 5.650120863753257394e-01
2.016354353255852857e+03 4.806722417988953389e-01 5.650556112014627486e-01
2.016360652936875340e+03 4.655151946667790419e-01 5.650991410636788670e-01
2.016366931645125987e+03 4.487186239401751986e-01 5.651427707934538747e-01
2.016373210223289561e+03 4.307604276737867499e-01 5.651866443545108254e-01
2.016379488671351510e+03 4.117830174856135228e-01 5.652307620957832679e-01
2.016385766989296599e+03 3.918111270113739941e-01 5.652751243661536806e-01
2.016392045177111186e+03 3.708289479814034229e-01 5.653197315144671276e-01
2.016398323234779127e+03 3.486956207502631133e-01 5.653645838895056119e-01
2.016404621407926925e+03 3.252480306342909189e-01 5.654098276752019814e-01
2.016410955116882178e+03 3.004954415998500328e-01 5.654555773076618275e-01
2.016417232732242837e+03 2.745948813380361675e-01 5.655011700793290963e-01
2.016423510217395460e+03 2.476843840629577576e-01 5.655470094726584573e-01
2.016429787572324813e+03 2.197636814842675035e-01 5.655930958361922167e-01
2.016436064797016343e+03 1.910990070833900323e-01 5.656394295184314913e-01
2.016442341891455271e+03 1.622693386603335786e-01 5.656860108678236632e-01
2.016448618855626819e+03 1.339956123493015461e-01 5.657328402327720385e-01
2.016454895689515524e+03 1.071112775214226737e-01 5.657799179616260776e-01
2.016461229374093591e+03 8.244517138653216504e-02 5.658276751849631303e-01
2.016467524658027287e+03 6.072363642860306027e-02 5.658753951630796086e-01
2.016473801049168742e+03 4.248623484235756337e-02 5.659232226993510251e-01
2.016480077309965054e+03 2.801607554173064785e-02 5.659712999926335142e-01
2.016486353440402809e+03 1.724994816903353823e-02 5.660196273910436116e-01
2.016492629440464952e+03 9.803060362454532259e-03 5.660682052426296851e-01
2.016498905310138753e+03 5.070547279594482884e-03 5.661170338954168990e-01
2.016505181049408293e+03 2.348149341694958248e-03 5.661661136973659136e-01
2.016511470740346567e+03 9.556272304324366041e-04 5.662155559770765123e-01
2.016517807414245226e+03 3.338918278506658455e-04 5.662656244518287085e-01
2.016524082710373705e+03 9.720028365163541463e-05 5.663154624156148120e-01
2.016530357876035850e+03 2.253641832034340779e-05 5.663655529200368743e-01
2.016536632911216657e+03 3.864347753718567172e-06 5.664158963128120838e-01
2.016542907815901344e+03 4.324979057008675246e-07 5.664664929416138861e-01
2.016549182590074906e+03 3.552134573464686718e-08 5.665173431540645455e-01
2.016555457233723700e+03 2.012795605061617481e-07 5.665684472977497999e-01
2.016561731746830901e+03 2.051309593487312159e-06 5.666198057201863314e-01
2.016568048695732614e+03 1.333429151449415213e-05 5.666717697935473863e-01
2.016574355192765779e+03 6.225195571104565973e-05 5.667239067886907788e-01
2.016580629262290586e+03 2.263497379943889450e-04 5.667760327595147141e-01
2.016586903201211726e+03 6.781269240973110748e-04 5.668284143987313284e-01
2.016593177009515784e+03 1.733891696742419176e-03 5.668810520536322617e-01
2.016599450687187300e+03 3.881208500506876970e-03 5.669339460714505341e-01
2.016605724234210584e+03 7.754407732575883255e-03 5.669870967993638766e-01
2.016611997650571993e+03 1.406824680784771013e-02 5.670405045845253733e-01
2.016618270936256295e+03 2.348759923178643169e-02 5.670941697740216059e-01
2.016624610778250826e+03 3.646788011672680990e-02 5.671486673365631059e-01
2.016630891460475368e+03 5.314793144553871945e-02 5.672029174381538752e-01
2.016637164302135261e+03 7.330531580939328440e-02 5.672573595497517607e-01
2.016643437013053926e+03 9.642844148906297430e-02 5.673120604534759304e-01
2.016649709593218631e+03 1.218119924821280259e-01 5.673670204961887009e-01
2.016655982042613459e+03 1.487728195028061584e-01 5.674222400246818898e-01
2.016662254361224768e+03 1.767893784892982101e-01 5.674777193857112323e-01
2.016668526549036415e+03 2.053674889933585213e-01 5.675334589259731777e-01
2.016674811115671673e+03 2.339838338887818003e-01 5.675895709461609151e-01
2.016681144462330167e+03 2.621332209944861602e-01 5.676463846688072357e-01
2.016687416205721547e+03 2.892743595345129148e-01 5.677029094525084529e-01
2.016693687818251647e+03 3.147231493738442132e-01 5.677596958016163375e-01
2.016699959299904322e+03 3.377986600580848431e-01 5.678167440625717655e-01
2.016706230650666157e+03 3.578956755039645610e-01 5.678740545817959617e-01
2.016712501870521237e+03 3.744164349826383242e-01 5.679316277056385420e-01
2.016718772959455009e+03 3.869500639065265868e-01 5.679894637804175916e-01
2.016725043917452467e+03 3.955999459853305478e-01 5.680475631523912439e-01
2.016731343102391065e+03 4.013627089119191638e-01 5.681061906987386889e-01
2.016737658903702822e+03 4.061543425172541855e-01 5.681652415791836885e-01
2.016743929416837773e+03 4.120789012319870381e-01 5.682241355440024178e-01
2.016750199798972972e+03 4.203869762331338689e-01 5.682832941903388502e-01
2.016756470050094322e+03 4.310231668596783416e-01 5.683427178642158628e-01
2.016762740170187726e+03 4.428503948145888214e-01 5.684024069116087041e-01
2.016769010159237041e+03 4.539926313147248926e-01 5.684623616784280076e-01
2.016775280017227715e+03 4.634552729808218974e-01 5.685225825105494346e-01
2.016781549744145650e+03 4.722723041945274258e-01 5.685830697538095668e-01
2.016787859171226501e+03 4.820061165775377243e-01 5.686442105866269525e-01
2.016794161800530674e+03 4.938678047178208241e-01 5.687055569118215637e-01
2.016800431082142268e+03 5.085307252638128217e-01 5.687668480844370045e-01
2.016806700232617004e+03 5.252574147875306299e-01 5.688284070506601786e-01
2.016812969251940785e+03 5.413718415231029146e-01 5.688902341560755360e-01
2.016819238140099060e+03 5.541899366285180095e-01 5.689523297462196760e-01
2.016825506897075684e+03 5.621166420849287304e-01 5.690146941665596980e-01
2.016831775522857242e+03 5.648099131039999721e-01 5.690773277625453819e-01
2.016838044017427819e+03 5.628476788030842837e-01 5.691402308795527887e-01
2.016844359306578099e+03 5.562781698810256303e-01 5.692038778078762906e-01
2.016850653141123303e+03 5.443910265005209581e-01 5.692675827348179229e-01
2.016856921189943250e+03 5.259119019167886044e-01 5.693312991048005145e-01
2.016863189107489916e+03 4.987209100065206901e-01 5.693952863764525363e-01
2.016869456893747611e+03 4.601416029576402833e-01 5.694595448949011374e-01
2.016875724548702010e+03 4.091231293992093621e-01 5.695240750052482648e-01
2.016881992072338562e+03 3.479265611635433686e-01 5.695888770525346922e-01
2.016888259464642488e+03 2.833133563433402058e-01 5.696539513817578948e-01
2.016894526725597643e+03 2.267435468724972869e-01 5.697192983378537301e-01
2.016900843492825970e+03 1.895662740283697301e-01 5.697854390921791579e-01
2.016907132913774376e+03 1.777238934941147985e-01 5.698515707750686499e-01
2.016913399728534387e+03 1.913532863650583837e-01 5.699177402948506499e-01
2.016919666411883554e+03 2.249921015148778625e-01 5.699841838203080213e-01
2.016925932963806190e+03 2.679074860997394114e-01 5.700509016961322617e-01
2.016932199384288424e+03 3.087200717411560102e-01 5.701178942669813399e-01
2.016938465673314795e+03 3.409011503917163677e-01 5.701851618774558261e-01
2.016944731830870296e+03 3.624800627867123537e-01 5.702527048721086622e-01
2.016950997856939694e+03 3.742352239514094570e-01 5.703205235954444952e-01
2.016957311714334537e+03 3.791098021134707841e-01 5.703891407004798575e-01
2.016963601106768465e+03 3.814195506574730721e-01 5.704577724179146214e-01
2.016969866686197975e+03 3.857984269678058631e-01 5.705264230027239369e-01
2.016976132134078853e+03 3.960896333552456072e-01 5.705953506931671360e-01
2.016982397450395865e+03 4.146399562168471276e-01 5.706645558334952906e-01
2.016988662635133778e+03 4.418219408491510514e-01 5.707340387679211702e-01
2.016994927688278949e+03 4.754360025743391560e-01 5.708037998406148006e-01
2.017001192609815234e+03 5.110468574244820816e-01 5.708738393956784840e-01
2.017007457399728310e+03 5.438723332140239508e-01 5.709441577771862120e-01
2.017013763955450486e+03 5.708299087563368790e-01 5.710152284245193499e-01
2.017020057708374907e+03 5.910016461558769141e-01 5.710864387067029480e-01
2.017026322051201760e+03 6.048981411559130050e-01 5.711575982345226121e-01
2.017032586262342193e+03 6.135297716806192847e-01 5.712290379638828020e-01
2.017038850341780517e+03 6.178260587252077940e-01 5.713007582385882799e-01
2.017045114289502635e+03 6.185161980088523803e-01 5.713727594024214929e-01
2.017051378105493541e+03 6.162406510389395464e-01 5.714450417990960540e-01
2.017057641789738227e+03 6.120790263868109982e-01 5.715176057722884950e-01
2.017063905342221915e+03 6.072834183212937331e-01 5.715904516656267198e-01
2.017070200200502313e+03 6.023762327686856821e-01 5.716639475863961595e-01
2.017076502706848487e+03 5.974920917194556091e-01 5.717378203423693073e-01
2.017082765811799163e+03 5.926505754446657059e-01 5.718115166539033956e-01
2.017089028784925858e+03 5.873066876553240112e-01 5.718854962588280078e-01
2.017095291626212884e+03 5.804499275321602925e-01 5.719597595005063706e-01
2.017101554335645233e+03 5.716206106909416107e-01 5.720343067222689593e-01
2.017107816913208353e+03 5.608477725707874395e-01 5.721091382673986203e-01
2.017114079358887693e+03 5.482338114547845587e-01 5.721842544791300167e-01
2.017120341672667337e+03 5.339306764731368560e-01 5.722596557006339735e-01
2.017126620433804192e+03 5.180046460604810221e-01 5.723355430381739106e-01
2.017132936090434669e+03 5.004353506252792183e-01 5.724121676831193106e-01
2.017139197956234284e+03 4.811652928095850323e-01 5.724884285817390950e-01
2.017145459690071903e+03 4.601298768945671913e-01 5.725649758615328766e-01
2.017151721291932517e+03 4.372419657708299656e-01 5.726418098654321165e-01
2.017157982761799985e+03 4.124066594745295911e-01 5.727189309363093228e-01
2.017164244099659754e+03 3.855617546128218831e-01 5.727963394170053624e-01
2.017170505305497045e+03 3.566176886093747611e-01 5.728740356503128073e-01
2.017176766379297987e+03 3.254891060821951121e-01 5.729520199789819301e-01
2.017183027321044619e+03 2.921760975249173553e-01 5.730302927456760731e-01
2.017189355165882944e+03 2.567851277500716178e-01 5.731096970327326234e-01
2.017195618472735305e+03 2.196460624332134959e-01 5.731885839956425421e-01
2.017201878966008053e+03 1.815047722204710390e-01 5.732677267122437970e-01
2.017208139327166009e+03 1.436513887316861748e-01 5.733471592362308078e-01
2.017214399556190756e+03 1.078621667854241656e-01 5.734268819100047931e-01
2.017220659653071834e+03 7.619000513904541916e-02 5.735068950760092710e-01
2.017226919617790372e+03 5.043401791480511126e-02 5.735871990765492034e-01
2.017233179450333864e+03 3.139068423367809280e-02 5.736677942539494257e-01
2.017239439150686394e+03 1.868558171874308560e-02 5.737486809504523944e-01
2.017245741616666237e+03 1.113866729750516774e-02 5.738304168516998871e-01
2.017252027349519039e+03 7.128815584885122257e-03 5.739122325296234228e-01
2.017258286600949305e+03 4.956054017669546917e-03 5.739939984075448365e-01
2.017264545720124261e+03 3.455518221282736363e-03 5.740760571720259220e-01
2.017270804707030720e+03 2.225037878729652432e-03 5.741584091650878685e-01
2.017277063561652312e+03 1.254818224138268268e-03 5.742410547286626032e-01
2.017283322283974485e+03 5.986177984907501554e-04 5.743239942046574065e-01
2.017289580873982914e+03 2.367328895326664890e-04 5.744072279349370369e-01
2.017295839331661455e+03 7.582468467233577868e-05 5.744907562612886487e-01
2.017302112006822426e+03 1.883020957935019292e-05 5.745747720665683733e-01
2.017308424574786386e+03 3.361390285882152555e-06 5.746596234736202069e-01
2.017314682583094736e+03 3.923123030253353775e-07 5.747440401999094339e-01
2.017320940459009535e+03 1.857412756367857514e-07 5.748287528878786024e-01
2.017327198202516001e+03 1.834651985989672430e-06 5.749137618790876036e-01
2.017333455813600040e+03 1.282701793555957338e-05 5.749990675150545849e-01
2.017339713292246415e+03 6.327792042819130346e-05 5.750846701372369640e-01
2.017345970638439667e+03 2.398807143277097360e-04 5.751705700870380911e-01
2.017352227852164560e+03 7.407946173119587347e-04 5.752567677058190165e-01
2.017358484933406089e+03 1.935477458932799433e-03 5.753432633348924963e-01
2.017364791523341182e+03 4.385035441247915611e-03 5.754307471201918212e-01
2.017371066900633650e+03 8.788900541608211936e-03 5.755181009973748818e-01
2.017377323532007495e+03 1.583882296889107394e-02 5.756054952542835057e-01
2.017383580030833627e+03 2.605015093939861207e-02 5.756931888850145285e-01
2.017389836397098861e+03 3.970461902341279603e-02 5.757811822306545535e-01
2.017396092630787734e+03 5.679287607107425667e-02 5.758694756322169095e-01
2.017402348731883876e+03 7.735247636026368334e-02 5.759580694306477566e-01
2.017408604700372962e+03 1.015545083022929562e-01 5.760469639668700514e-01
2.017414860536240894e+03 1.291148822984813926e-01 5.761361595817711123e-01
2.017421128027753412e+03 1.594012008828285809e-01 5.762258255514031147e-01
2.017427439541741251e+03 1.917509480103241071e-01 5.763164293630952395e-01
2.017433694927291299e+03 2.252670935646595429e-01 5.764065327968240782e-01
2.017439950180155847e+03 2.586543397994641724e-01 5.764969386708961308e-01
2.017446205300319434e+03 2.909273379001353077e-01 5.765876473259221591e-01
2.017452460287767963e+03 3.215762667839066058e-01 5.766786591024833930e-01
2.017458715142484834e+03 3.503197442504005221e-01 5.767699743410806823e-01
2.017464969864455270e+03 3.770550577140245885e-01 5.768615933821922281e-01
2.017471224453665855e+03 4.017122956927792754e-01 5.769535165662610376e-01
2.017477478910099990e+03 4.241858752858001513e-01 5.770457442336422993e-01
2.017483770006035684e+03 4.443319879167180186e-01 5.771388216772710411e-01
2.017490054633022510e+03 4.619349325812078799e-01 5.772321136957917487e-01
2.017496308638640812e+03 4.766905059973361447e-01 5.773252593793852805e-01
2.017502562511419228e+03 4.883171281814571718e-01 5.774187109058979139e-01
2.017508816251342296e+03 4.966544564736283252e-01 5.775124686154530229e-01
2.017515069858396373e+03 5.020622334824472732e-01 5.776065328481385652e-01
2.017521323332564634e+03 5.050749792500858204e-01 5.777009039439610083e-01
2.017527576673832527e+03 5.054934270828109755e-01 5.777955822429048371e-01
2.017533829882185046e+03 5.026592768777844444e-01 5.778905680848995807e-01
2.017540082957608320e+03 4.958207909311945771e-01 5.779858618098462353e-01
2.017546392233904271e+03 4.835035672240501348e-01 5.780823264629193492e-01
2.017552655394434851e+03 4.630893726065404836e-01 5.781783988073839753e-01
2.017558908018542297e+03 4.321342037982873197e-01 5.782746207298209429e-01
2.017565160509656152e+03 3.894048994941067265e-01 5.783711518927300288e-01
2.017571412867759818e+03 3.360058193177182795e-01 5.784679926357194635e-01
2.017577665092839652e+03 2.765378065964649301e-01 5.785651432983902609e-01
2.017583917184879738e+03 2.205409314592562675e-01 5.786626042202606124e-01
2.017590169143864841e+03 1.805167463817727858e-01 5.787603757408138483e-01
2.017596420969780866e+03 1.660291970764801728e-01 5.788584581994987710e-01
2.017602676916609198e+03 1.812095745129444768e-01 5.789569189949899108e-01
2.017608990435670421e+03 2.244890522641886932e-01 5.790566044056092432e-01
2.017615241809820873e+03 2.882028325176994032e-01 5.791556242107210872e-01
2.017621493050837216e+03 3.603715739705155574e-01 5.792549563096051068e-01
2.017627744158703990e+03 4.304153166133522501e-01 5.793546010414364344e-01
2.017633995133407325e+03 4.920186171786486984e-01 5.794545587453633351e-01
2.017640245974932441e+03 5.426942294162396818e-01 5.795548297604853349e-01
2.017646496683262967e+03 5.828574028676456464e-01 5.796554144258108110e-01
2.017652747258384125e+03 6.141786492312218959e-01 5.797563130803350395e-01
2.017658997700280906e+03 6.385459532707825625e-01 5.798575260630048911e-01
2.017665261487285534e+03 6.576009166849990928e-01 5.799592729924770707e-01
2.017671563873370587e+03 6.726116120393610398e-01 5.800619684149741495e-01
2.017677813863001802e+03 6.845094472510067085e-01 5.801641288947244623e-01
2.017684063719344522e+03 6.939593973617989020e-01 5.802666050561892108e-01
2.017690313442383058e+03 7.014327402196425254e-01 5.803693972380478128e-01
2.017696563032103541e+03 7.072550009680589334e-01 5.804725057789533738e-01
2.017702812488489599e+03 7.116428983616328585e-01 5.805759310174807286e-01
2.017709061811526908e+03 7.147145349512811219e-01 5.806796732921783999e-01
2.017715311001200234e+03 7.164866516591279488e-01 5.807837329415388439e-01
2.017721560057494571e+03 7.168251049901702698e-01 5.808881103040055560e-01
2.017727826244901735e+03 7.154217640225188912e-01 5.809930954141617754e-01
2.017734122934254174e+03 7.119755362725190828e-01 5.810989163296900184e-01
2.017740371537782266e+03 7.062316367578344023e-01 5.812042513237517527e-01
2.017746620007865204e+03 6.985750974791209433e-01 5.813099053823849172e-01
2.017752868344490707e+03 6.899597017520764375e-01 5.814158788438177350e-01
2.017759116547642407e+03 6.803990894181396465e-01 5.815221720461770660e-01
2.017765364617305522e+03 6.693122420224454361e-01 5.816287853275564634e-01
2.017771612553464593e+03 6.566302320597904307e-01 5.817357190260005195e-01
2.017777860356104839e+03 6.430374413499047037e-01 5.818429734795050878e-01
2.017784108025210344e+03 6.302670511589913982e-01 5.819505490260099556e-01
2.017790371167818421e+03 6.207822476790583188e-01 5.820587159479584383e-01
2.017796667602104890e+03 6.157731388442189147e-01 5.821677861403832255e-01
2.017802914817941883e+03 6.153223087465914398e-01 5.822763294368149545e-01
2.017809161953697640e+03 6.190246007748535506e-01 5.823851961096755403e-01
2.018726066540634747e+03 5.140704777891754729e-01 5.706129590622641690e-01
2.018732299031853472e+03 5.078023348005682447e-01 5.706635215426054675e-01
2.018738550118265948e+03 4.978869263939640910e-01 5.707141352332112394e-01
2.018744822375921558e+03 4.838535759927488633e-01 5.707648201200143934e-01
2.018751054472386159e+03 4.656713706859935686e-01 5.708150811220481513e-01
2.018757286436701406e+03 4.438411847348792683e-01 5.708652421101630958e-01
2.018763518268852522e+03 4.189098731584864344e-01 5.709153031700133774e-01
2.018769749968825636e+03 3.912329070451900370e-01 5.709652643872478173e-01
2.018775981536605514e+03 3.610825908713887755e-01 5.710151258475019143e-01
2.018782212972178513e+03 3.286211629037130710e-01 5.710648876364057269e-01
2.018788444275529400e+03 2.940184012762533383e-01 5.711145498395762132e-01
2.018794675446644533e+03 2.576860875050455135e-01 5.711641125426246690e-01
2.018800906485509813e+03 2.203269591471520572e-01 5.712135758311563949e-01
2.018807144920100200e+03 1.828842055400864142e-01 5.712629993713673748e-01
2.018813426247153302e+03 1.465058386602836049e-01 5.713126632708002139e-01
2.018819656837309140e+03 1.125047282199235638e-01 5.713618275061801421e-01
2.018825887295153507e+03 8.218215755334976058e-02 5.714108926717104131e-01
2.018832117620671170e+03 5.660708086048834436e-02 5.714598588529371526e-01
2.018838347813848486e+03 3.639611735566863904e-02 5.715087261354079295e-01
2.018844577874669994e+03 2.159021449297611125e-02 5.715574946046467764e-01
2.018850807803122734e+03 1.165440311989134753e-02 5.716061643461892716e-01
2.018857037599190562e+03 5.634797845318692197e-03 5.716547354455375762e-01
2.018863267262859836e+03 2.398155455272565212e-03 5.717032079882015116e-01
2.018869496794116003e+03 8.802895606050768198e-04 5.717515820596748011e-01
2.018875726192945422e+03 2.713584025237945961e-04 5.717998577454487252e-01
2.018882002857264752e+03 6.745187354821689102e-05 5.718484013357414408e-01
2.018888242051287989e+03 1.285769668526913740e-05 5.718965573357319698e-01
2.018894471000835210e+03 2.528347705816743199e-06 5.719445370823920127e-01
2.018900699817893383e+03 8.332798026346191164e-06 5.719924187875368160e-01
2.018906928502449091e+03 4.842603168537217424e-05 5.720402025366123633e-01
2.018913157054486192e+03 2.055964635834858908e-04 5.720878884150347732e-01
2.018919385473991269e+03 6.870152522373353153e-04 5.721354765082277138e-01
2.018925613760949545e+03 1.894606854779738161e-03 5.721829669015988662e-01
2.018931841915345785e+03 4.447422128385579432e-03 5.722303596805430326e-01
2.018938069937166574e+03 9.096628504825614303e-03 5.722776549304592342e-01
2.018944297826397587e+03 1.655294571284002605e-02 5.723248527367270633e-01
2.018950548268660441e+03 2.722879105957646748e-02 5.723721245798785162e-01
2.018956810093808144e+03 4.107029826996645705e-02 5.724193852709489327e-01
2.018963037533231045e+03 5.737656190799399203e-02 5.724662899893000478e-01
2.018969264840001642e+03 7.448797877156747294e-02 5.725130976077462686e-01
2.018975492014106521e+03 8.986714678005744417e-02 5.725598082116249987e-01
2.018981719055530903e+03 1.006079835905711040e-01 5.726064218862577659e-01
2.018987945964259552e+03 1.043075597154641265e-01 5.726529387169532193e-01
2.018994172740278373e+03 1.001704213602510329e-01 5.726993587890172321e-01
2.019000399383572585e+03 9.037674571000517409e-02 5.727456821877432436e-01
2.019006625894129456e+03 8.062369897183227496e-02 5.727919089984281342e-01
2.019012852271931706e+03 7.819270344257217564e-02 5.728380393063268183e-01
2.019019078516966829e+03 8.908438600481588532e-02 5.728840731967207445e-01
2.019025352409254765e+03 1.165232266925110838e-01 5.729303629174872237e-01
2.019031586871798254e+03 1.601235937523778907e-01 5.729762658920685148e-01
2.019037812666450463e+03 2.155210048000497924e-01 5.730220098000126105e-01
2.019044038328273928e+03 2.760564490141172445e-01 5.730676576337182526e-01
2.019050263857253867e+03 3.357219591259607006e-01 5.731132094784016084e-01
2.019056489253375048e+03 3.905606961461408067e-01 5.731586654192663000e-01
2.019062714516623601e+03 4.387316770786710007e-01 5.732040255415132846e-01
2.019068939646984063e+03 4.800057153383349706e-01 5.732492899303274214e-01
2.019075164644443021e+03 5.149464750609341612e-01 5.732944586708937917e-01
2.019081389508985922e+03 5.442663920199114491e-01 5.733395318483851533e-01
2.019087614240597304e+03 5.684527301793550480e-01 5.733845095479549459e-01
2.019093848310590829e+03 5.878737015437797142e-01 5.734294600756071336e-01
2.019100118995966795e+03 6.029080477010710926e-01 5.734745791426674177e-01
2.019106343276668213e+03 6.145961037358091961e-01 5.735192697031139542e-01
2.019112567424376948e+03 6.250411364474299791e-01 5.735638651284663547e-01
2.019118791439078905e+03 6.359928181586301799e-01 5.736083655038388684e-01
2.019125015320758621e+03 6.481126789069150407e-01 5.736527709143298681e-01
2.019131239069402227e+03 6.616443516908528943e-01 5.736970814450348399e-01
2.019137462684995398e+03 6.762829316988715478e-01 5.737412971810398332e-01
2.019143686167523356e+03 6.905101332023886318e-01 5.737854182074182408e-01
2.019149909516971547e+03 7.027776655133775030e-01 5.738294446092342405e-01
2.019156132733324512e+03 7.125348192661253854e-01 5.738733764715361341e-01
2.019162355816568834e+03 7.196284076048979905e-01 5.739172138793785516e-01
2.019168598524165873e+03 7.236901346937306689e-01 5.739610956504941353e-01
2.019174856650055744e+03 7.237301068811350380e-01 5.740049915079420417e-01
2.019181079281814164e+03 7.182278043717756910e-01 5.740485448735395124e-01
2.019187301780402549e+03 7.058056131517084220e-01 5.740920041270225482e-01
2.019193524145805441e+03 6.872638782322781914e-01 5.741353693533810532e-01
2.019199746378007831e+03 6.674234093402924284e-01 5.741786406375989360e-01
2.019205968476996304e+03 6.525513133440805635e-01 5.742218180646628811e-01
2.019212190442755855e+03 6.469204179608052385e-01 5.742649017195377015e-01
2.019218412275272158e+03 6.524325318151064090e-01 5.743078916871851014e-01
2.019224633974529752e+03 6.682869206778272453e-01 5.743507880525482445e-01
2.019230855540515222e+03 6.898464895564897503e-01 5.743935909005759566e-01
2.019237076973213561e+03 7.105981636350721109e-01 5.744363003161955250e-01
2.019243320587317839e+03 7.259133537551496484e-01 5.744790690744094874e-01
2.019249573879957552e+03 7.341304147675964398e-01 5.745218108985120642e-01
2.019255794860593596e+03 7.357860928194719374e-01 5.745642393642790280e-01
2.019262015707880664e+03 7.320752882428357422e-01 5.746065747394967227e-01
2.019268236421803749e+03 7.237126954931499823e-01 5.746488171090433639e-01
2.019274457002348754e+03 7.106736064836139954e-01 5.746909665577937254e-01
2.019280677449501127e+03 6.921822578171730189e-01 5.747330231706134773e-01
2.019286897763246088e+03 6.667829443612196538e-01 5.747749870323523025e-01
2.019293117943568859e+03 6.324322259559478354e-01 5.748168582278538885e-01
2.019299337990455342e+03 5.867847046218157558e-01 5.748586368419553727e-01
2.019305557903890758e+03 5.279058236455083097e-01 5.749003229594812359e-01
2.019311777683860555e+03 4.559188234505931470e-01 5.749419166652468549e-01
2.019318014464447515e+03 3.748854986850559956e-01 5.749835322472786059e-01
2.019324270658995374e+03 2.940621039641284074e-01 5.750251850836168854e-01
2.019330489986324892e+03 2.269362063937131191e-01 5.750665009274236184e-01
2.019336709180127627e+03 1.863429217662277981e-01 5.751077247008481441e-01
2.019342928240387664e+03 1.797851280415733166e-01 5.751488564886506616e-01
2.019349147167090905e+03 2.078139474900499717e-01 5.751898963755905925e-01
2.019355365960223025e+03 2.636219611649935346e-01 5.752308444464152570e-01
2.019361584619768564e+03 3.340711372742375396e-01 5.752717007858595410e-01
2.019367803145714333e+03 4.047328963772386379e-01 5.753124654786604397e-01
2.019374021538044644e+03 4.653672164784410370e-01 5.753531386095308564e-01
2.019380239796744718e+03 5.116379687245512509e-01 5.753937202631773662e-01
2.019386457921800911e+03 5.453190670498585524e-01 5.754342105243086536e-01
2.019392680119905663e+03 5.715888254064321883e-01 5.754746367784442374e-01
2.019398946960452577e+03 5.946135520449979950e-01 5.755152616233647489e-01
2.019405164632290280e+03 6.170183643939323170e-01 5.755554771059315788e-01
2.019411382170421803e+03 6.400320816517660605e-01 5.755956015368678402e-01
2.019417599574832138e+03 6.624853442292391037e-01 5.756356350008243750e-01
2.019423816845506508e+03 6.814332986138079695e-01 5.756755775824395904e-01
2.019430033982430814e+03 6.951634642267467967e-01 5.757154293663508948e-01
2.019436250985590277e+03 7.034359991592319394e-01 5.757551904371778217e-01
2.019442467854970573e+03 7.065652320065126668e-01 5.757948608795361300e-01
2.019448684590556468e+03 7.053882554296982965e-01 5.758344407780262575e-01
2.019454901192332727e+03 7.006832833082065060e-01 5.758739302172393160e-01
2.019461117660286618e+03 6.938816831155503184e-01 5.759133292817683047e-01
2.019467333994402452e+03 6.873495829796701928e-01 5.759526380561854619e-01
2.019473586280675136e+03 6.823952443251219968e-01 5.759920840342269699e-01
2.019479818771731289e+03 6.790983476252890894e-01 5.760313152332805497e-01
